id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license,,,,,,
7.98642301152307E+017,Quarto no Centro do Porto 1,440160361,PortoSol Andre Vianna,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16002,-8.61055,Private room,16,4,54,2024-12-08,2.31,3,179,133545/AL,,,,,,
7.98746091110749E+017,Perafita Yellow House - EcoHostPT,74323300,Nuno,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.2275805413295,-8.69007993489504,Entire home/apt,54,1,84,2024-12-09,4.88,2,314,137012/AL,,,,,,
7.99089349734283E+017,Casinhas no Carolina - Quarto D. João V,494774269,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.157777372435,-8.62256907420501,Private room,37,1,66,2024-11-21,2.83,5,53,131689/AL,,,,,,
7.99181497573307E+017,4 bedroom duplex by D Luis I Bridge,350318174,Joao,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1349271,-8.6071171,Entire home/apt,200,2,20,2024-08-28,0.95,2,105,128472/AL,,,,,,
7.99886674394512E+017,Casinhas no Carolina - Quarto D. José I,494774269,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1578056445253,-8.62259053187713,Private room,40,1,44,2024-10-31,1.89,5,58,131689/AL,,,,,,
8.00031560137853E+017,Oporto Pool Apartment,452918929,Vacationy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15059,-8.61465,Entire home/apt,78,1,33,2024-11-03,1.6,80,365,116327/AL,,,,,,
8.00599549982459E+017,Welcoming Lovely Flat w/ Balcony,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15896,-8.60592,Entire home/apt,43,1,6,2024-07-27,0.31,334,302,97515/AL,,,,,,
8.01178923703597E+017,Casa Roberto (Studio) • Car Parking • Lift • AC,465998761,Liubov,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15311,-8.60992,Entire home/apt,,2,22,2024-11-05,1.06,3,0,135459/AL,,,,,,
8.01312275125723E+017,Feel Porto Sublime Townhouse,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15258,-8.60589,Entire home/apt,660,1,1,2023-06-04,0.05,112,314,25995/AL,,,,,,
8.01313045490611E+017,Feel Porto Elegant Townhouse,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15156,-8.60604,Entire home/apt,702,1,1,2024-11-17,1,112,286,54030/AL,,,,,,
8.01347457444429E+017,Apartamento Alma d'Oporto 556,495336619,Duarte,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1527010489873,-8.61191128436431,Entire home/apt,39,2,97,2024-11-04,4.46,1,338,115849,,,,,,
8.01417992685169E+017,Spacious Red Studio | Ace Location,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13637,-8.60987,Entire home/apt,46,1,17,2024-09-15,0.73,334,340,135385/AL,,,,,,
8.01928745013217E+017,Casa Matriz,481632168,Celia,AROUCA,Arouca e Burgo,40.92684,-8.24812,Entire home/apt,156,1,2,2023-06-25,0.1,1,44,125399/AL,,,,,,
8.01980877299792E+017,Luxurious Suite in a Boutique Hotel with jacuzzi,494082784,Saboaria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151354,-8.608361,Entire home/apt,,1,0,,,6,0,10530,,,,,,
8.02291462877302E+017,Oporto Seaside Village - Casa Savana,136003909,João António,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1846903,-8.6874817,Entire home/apt,38,2,35,2024-10-25,1.57,6,219,136136/AL,,,,,,
8.02671219752461E+017,Flores Room,495661861,Downtown,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room,70,1,0,,,8,299,101863/AL,,,,,,
8.02687090694738E+017,Almada Room,495661861,Downtown,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room,70,1,0,,,8,351,101863/AL,,,,,,
8.02757416513304E+017,Design Apartment in Downtown Porto,409064762,Laranjais,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14978,-8.61214,Entire home/apt,116,1,1,2024-11-03,0.7,5,243,9706,,,,,,
8.0277979021526E+017,Privilege Suite in Porto with jacuzzi and pool,494082784,Saboaria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151354,-8.608361,Entire home/apt,,1,3,2023-10-14,0.18,6,0,10530,,,,,,
8.02781319502963E+017,Spacious Suite with outdoor jacuzzi and pool,494082784,Saboaria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513229,-8.6083714,Entire home/apt,,1,3,2023-11-20,0.18,6,0,10530,,,,,,
8.02782654791756E+017,Relaxing stay with garden view on a Boutique Hotel,494082784,Saboaria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513229,-8.6083714,Entire home/apt,,1,4,2024-02-05,0.29,6,0,10530,,,,,,
8.02784606922223E+017,Wonderful stay in a Porto Boutique Hotel with pool,494082784,Saboaria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513229,-8.6083714,Entire home/apt,,1,13,2024-11-05,0.65,6,0,10530,,,,,,
8.02840540869694E+017,Ótima localização!,356966410,Vanessa,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.1273283634203,-8.60582749629517,Private room,28,2,72,2024-10-29,3.35,3,61,Exempt,,,,,,
8.02847334842624E+017,Vintage Prized Flat | Terrace,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1609,-8.60619,Entire home/apt,48,1,10,2024-11-01,0.56,334,308,97515/AL,,,,,,
8.02870096517828E+017,Central Private Flat | Terrace,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.161,-8.60729,Entire home/apt,48,1,14,2024-11-24,0.74,334,218,97515/AL,,,,,,
8.03372582753862E+017,Carmelitas Room,495661861,Downtown,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room,70,1,0,,,8,353,101863/AL,,,,,,
8.03394945180136E+017,Santa Catarina Room,495661861,Downtown,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14969,-8.60509,Private room,66,1,0,,,8,337,101863/AL,,,,,,
8.03421073315044E+017,Ribeira Room,495661861,Downtown,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room,66,1,0,,,8,307,101863/AL,,,,,,
8.03433631001941E+017,Cedofeita Room,495661861,Downtown,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room,66,1,2,2024-08-09,0.32,8,354,101863/AL,,,,,,
8.12092562758224E+017,Oporto Grace City 2,148853799,Oporto Grace City,PORTO,Bonfim,41.16002,-8.5933,Private room,85,1,1,2023-08-11,0.06,6,0,92256/AL,,,,,,
8.12098249644784E+017,Oporto Grace City  1,148853799,Oporto Grace City,PORTO,Campanhã,41.15884,-8.59104,Entire home/apt,102,1,6,2023-10-15,0.3,6,0,92256/AL,,,,,,
8.12187776877944E+017,N Apartments - Chã 101 4rd Floor,439054965,N Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1453,-8.61033,Entire home/apt,109,1,7,2024-06-24,0.42,6,337,29727/AL,,,,,,
8.12334447596451E+017,Comercio Ribeira Luxury Apart,10509773,Alexandra,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1421908,-8.6161448,Entire home/apt,119,3,101,2024-11-29,4.5,11,294,133586/AL,,,,,,
8.12734236891065E+017,Large Sunny Flats | Ace Location,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13484,-8.61175,Entire home/apt,183,1,10,2024-08-11,0.49,334,255,135385/AL,,,,,,
8.12773496029682E+017,As Vizinhas - Carmen Junior,437125084,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1449646,-8.6149572,Entire home/apt,110,1,0,,,7,334,131385/AL,,,,,,
8.12785475280428E+017,As Vizinhas - Amelia Master,437125084,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1449646,-8.6149572,Entire home/apt,141,1,0,,,7,343,139381/AL,,,,,,
8.12799747899986E+017,Calm Lovely Flats | Ace Location,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13504,-8.60993,Entire home/apt,90,1,0,,,334,280,135385/AL,,,,,,
8.12835477410893E+017,Emotions Lapa Flat,459615327,Nuno Sérgio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1574,-8.60929416931151,Entire home/apt,90,2,31,2024-10-23,1.37,3,305,133331/AL,,,,,,
8.1310117752366E+017,Villa Boucinha située à Alfena (15km-Porto),498116483,Victor Et Grace,VALONGO,Alfena,41.22322,-8.52742,Entire home/apt,113,3,65,2024-12-07,2.93,1,219,129954/AL,,,,,,
8.13104927142041E+017,Casinhas no Carolina - Quarto D. João V,494774269,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1577901943537,-8.6225839067459,Private room,40,1,7,2024-10-23,0.32,5,59,131689/AL,,,,,,
8.13593092255176E+017,Afurada Douro Duplex,20483267,Christoph,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.144283,-8.6452454,Entire home/apt,42,1,92,2024-12-09,4.18,4,304,127372/AL,,,,,,
8.13656361504145E+017,Afurada Douro for couples,20483267,Christoph,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1442695,-8.6452581,Entire home/apt,25,1,90,2024-12-09,4.35,4,337,127372/AL,,,,,,
8.13711705291348E+017,GuestReady - White stripes near Casa da Música,498234770,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16249,-8.61932,Entire home/apt,105,1,28,2024-08-29,1.38,1,275,147762/AL,,,,,,
8.13778684220757E+017,Downtown Amazing Duplex,452918929,Vacationy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15349,-8.61734,Entire home/apt,63,1,29,2024-09-28,1.39,80,340,132999/AL,,,,,,
8.14279844581413E+017,Flying Catarina Apartment,498335827,Anacleto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15246,-8.60467,Entire home/apt,80,3,25,2024-11-01,1.42,1,355,57762/AL,,,,,,
8.15026058459492E+017,"NEW! Galé 504 Apartment (Wi-Fi, Parking)",406709862,Americo,PORTO,Bonfim,41.15021,-8.60031,Entire home/apt,169,1,6,2023-08-16,0.3,5,348,133228/AL,,,,,,
8.15683446232456E+017,Oportohome for all people fitted,137674634,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1561829,-8.6050495,Entire home/apt,40,28,0,,,1,228,43587/AL,,,,,,
8.15708657216592E+017,Loving apartment by Douro River,476993130,A Window To Porto,PORTO,Lordelo do Ouro e Massarelos,41.1463087253867,-8.63067235797644,Entire home/apt,44,3,38,2024-10-31,1.85,5,0,133576/AL,,,,,,
8.15741560620736E+017,Ribeira - Domus Duorum,254298151,Isabel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1610412,-8.6329357,Entire home/apt,75,3,1,2024-06-09,0.16,4,59,130006/AL,,,,,,
8.15771126014919E+017,Room and Breakfast - Domus Duorum - Porto,254298151,Isabel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.161,-8.63293,Private room,,3,0,,,4,62,130006/AL,,,,,,
8.15819981487836E+017,Artful Escape in Foz,420285012,Gaspar,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.154626287389,-8.67393816665651,Private room,53,2,39,2024-10-01,1.88,4,274,Exempt,,,,,,
8.15870159379019E+017,GuestReady - Madalena retreat village home 1,498219174,Eduardo,VILA NOVA DE GAIA,Canidelo,41.11027,-8.65901,Entire home/apt,91,1,27,2024-12-08,1.23,3,253,117539/AL,,,,,,
8.15870445185036E+017,GuestReady - Madalena retreat village home 2,498219174,Eduardo,VILA NOVA DE GAIA,Canidelo,41.11156,-8.6584,Entire home/apt,91,1,21,2024-12-08,1,3,261,117540/AL,,,,,,
8.15870450797076E+017,GuestReady - Madalena retreat village home 3,498219174,Eduardo,VILA NOVA DE GAIA,Canidelo,41.11178,-8.65763,Entire home/apt,91,1,35,2024-12-08,1.55,3,254,117540/AL,,,,,,
8.15937038337209E+017,Nomad's Family - Porto City Local,164595585,Nomad City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16296,-8.616,Entire home/apt,43,1,16,2024-08-25,0.76,41,356,133733/AL,,,,,,
8.15941429246689E+017,Douro river view penthouse - Oporto Luxury Living,26770652,Brenda,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13503,-8.61256,Entire home/apt,120,1,72,2024-12-08,3.82,2,330,120615/AL,,,,,,
8.16111107757537E+017,Casa da Laranjeira - 1 bedroom,23585920,Lisa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14359,-8.6039,Entire home/apt,67,2,19,2024-11-07,0.9,20,363,80371/AL,,,,,,
8.16428781356932E+017,GuestReady - Rivoli Apt with Balcony,494029032,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14899,-8.60923,Entire home/apt,46,1,0,,,1,32,50045/AL,,,,,,
8.16475645169106E+017,"Wine, Ribeira, Center Loft",498846284,Roman,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.134237879038,-8.61149781349183,Entire home/apt,50,3,71,2024-11-26,3.2,1,340,135506/AL,,,,,,
8.16632726254042E+017,Lobo do Mar Matosinhos Beach Loft,4634307,Angela,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18496,-8.69496,Entire home/apt,97,1,31,2024-10-13,1.44,1,253,136079/AL,,,,,,
8.16738796676286E+017,Fabulous apartment by the River,476993130,A Window To Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14236,-8.61391,Entire home/apt,64,3,63,2024-12-07,2.8,5,296,131267/AL,,,,,,
8.17183604505853E+017,Fontainhas Royal 2D w/ balcony by OGV,56226295,Eduardo E Elisabete,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14562,-8.60401,Entire home/apt,107,3,84,2024-12-09,3.96,22,319,133959/AL,,,,,,
8.17323829473789E+017,Modern Stylish and Central close to Riverside,498713723,Olinda,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.130708,-8.606233,Private room,50,1,45,2024-11-08,2.1,1,339,Exempt,,,,,,
8.17516497044671E+017,Contemporary Duque Terceira Duplex,161318623,Joana,PORTO,Bonfim,41.14538,-8.59796,Entire home/apt,72,1,14,2024-11-13,0.67,6,323,127287/AL,,,,,,
8.17888832432659E+017,Ilha D’ouro House S. Vitor,304910178,Casa Douro,PORTO,Bonfim,41.14282,-8.59774,Entire home/apt,35,2,36,2024-11-17,1.6,4,322,119123/AL,,,,,,
8.18011277437776E+017,Small and sunny,469416687,Anastasiia,PORTO,Bonfim,41.15515,-8.59129,Private room,23,7,1,2023-06-30,0.06,1,364,Exempt,,,,,,
8.18012445947229E+017,Oporto Rivoli Apartments,61091775,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14802,-8.60933,Entire home/apt,,2,19,2024-08-04,0.95,1,252,17014/AL,,,,,,
8.18031916327513E+017,Republica Garden Apartment,499203529,Adriana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15429,-8.61257,Entire home/apt,43,3,38,2024-10-30,1.93,1,259,134040/AL,,,,,,
8.18074921707856E+017,GuestReady - Pleasant Boavista,499208303,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15935,-8.62867,Entire home/apt,64,1,81,2024-12-01,3.7,1,330,93859/AL,,,,,,
8.18076757861397E+017,Liiiving in Porto-Mouzinho Residence Apartment 1F,499211293,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14341,-8.61349,Private room,38,2,42,2024-11-11,2.04,6,365,133714/AL,,,,,,
8.1809529080582E+017,Casa Azul - Santa Marinha,499220680,Pascal,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13253,-8.61167,Entire home/apt,41,2,82,2024-11-17,3.67,1,215,135778/AL,,,,,,
8.18197005871115E+017,"Novo, Vista panorâmica Rio Douro e Porto",261856387,Terrace,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1360185627598,-8.61513801140643,Entire home/apt,111,2,99,2024-12-08,4.39,3,323,127215/AL,,,,,,
8.18220810780831E+017,Thyrso Village,499255366,Eduarda,SANTO TIRSO,"St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães",41.33889,-8.478,Entire home/apt,250,2,4,2024-08-15,0.2,1,353,135790/AL,,,,,,
8.18518073196473E+017,Stay Double,499189602,Stay Hotel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15428,-8.60728,Private room,76,1,0,,,3,365,7086,,,,,,
8.18519415727381E+017,Stay One,499189602,Stay Hotel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15259,-8.60778,Private room,,1,0,,,3,346,7086,,,,,,
8.18520495938939E+017,Stay Twin,499189602,Stay Hotel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15261,-8.60798,Private room,,1,0,,,3,361,7086,,,,,,
8.18563687607308E+017,Liiiving in Porto-Mouzinho Residence Apartment 1T,499211293,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14341,-8.61349,Entire home/apt,41,2,30,2024-06-03,1.37,6,359,133718/AL,,,,,,
8.18563829714654E+017,Liiiving in Porto-Mouzinho Residence Apartment 2F,499211293,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14341,-8.61349,Entire home/apt,37,2,19,2024-10-17,0.89,6,358,133725/AL,,,,,,
8.18563960619209E+017,Liiiving in Porto-Mouzinho Residence Apartment 2T,499211293,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14341,-8.61349,Entire home/apt,42,2,32,2024-11-24,1.49,6,364,133708/AL,,,,,,
8.18564100659367E+017,Liiiving in Porto-Mouzinho Residence Apartment 3F,499211293,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14341,-8.61349,Entire home/apt,33,2,69,2024-11-25,3.17,6,360,133712/AL,,,,,,
8.18564248756208E+017,Liiiving in Porto-Mouzinho Residence Apartment 3T,499211293,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14341,-8.61349,Entire home/apt,38,2,57,2024-10-24,2.58,6,358,133720/AL,,,,,,
8.18566273661598E+017,GuestReady - Portfolio GuestHouse - Room 401,352882265,GuestReady,PORTO,Lordelo do Ouro e Massarelos,41.15388,-8.62908,Private room,41,1,83,2024-12-10,3.73,22,308,101172/AL,,,,,,
8.18568606088522E+017,GuestReady - Portfolio GuestHouse - Room 402,352882265,GuestReady,PORTO,Lordelo do Ouro e Massarelos,41.15567,-8.62941,Private room,46,1,51,2024-12-08,2.3,22,332,101172/AL,,,,,,
8.18572473001316E+017,GuestReady - Portfolio GuestHouse - Room 403,352882265,GuestReady,PORTO,Lordelo do Ouro e Massarelos,41.15536,-8.6295,Private room,46,1,84,2024-10-23,3.73,22,352,101172/AL,,,,,,
8.18586016585676E+017,GuestReady - Portfolio GuestHouse - Room 407,352882265,GuestReady,PORTO,Lordelo do Ouro e Massarelos,41.15448,-8.62807,Private room,46,1,57,2024-12-10,2.55,22,352,101172/AL,,,,,,
8.18588399275957E+017,GuestReady - Portfolio GuestHouse - Room 408,352882265,GuestReady,PORTO,Lordelo do Ouro e Massarelos,41.15514,-8.62799,Private room,,1,11,2023-11-15,0.49,22,0,101172/AL,,,,,,
8.18593824500291E+017,GuestReady - Portfolio GuestHouse - Room 410,352882265,GuestReady,PORTO,Lordelo do Ouro e Massarelos,41.15552,-8.62899,Private room,46,1,69,2024-12-07,3.08,22,341,101172/AL,,,,,,
8.18599070863986E+017,Charmant appartement climatisé avec balcons,499318445,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15093,-8.61462,Entire home/apt,70,2,86,2024-12-08,4.17,1,266,116140/AL,,,,,,
8.18603611753364E+017,"Novo, Estúdio 3, centro histórico de Gaia",261856387,Terrace,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1360594450755,-8.61510928454446,Entire home/apt,58,2,109,2024-11-24,5.08,3,348,127215/AL,,,,,,
8.18677665561055E+017,Charming loft with mezzanine in the city center,281649544,Qualquer Destino,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15336,-8.62094,Entire home/apt,49,1,109,2024-11-19,4.86,58,273,133218/AL,,,,,,
8.18684725517741E+017,Carmo Residence - Santa Helena Estúdio,499340115,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1477307,-8.6152901,Entire home/apt,44,3,42,2024-11-04,2.33,6,365,145239/AL,,,,,,
8.18698413919501E+017,Carmo Residence - São Luís Estúdio,499340115,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1477307,-8.6152901,Entire home/apt,44,3,50,2024-11-06,2.63,6,365,145243/AL,,,,,,
8.18701036589391E+017,Carmo Residence - Santa Ana Estúdio,499340115,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1477307,-8.6152901,Entire home/apt,44,3,47,2024-11-03,2.71,6,365,145242/AL,,,,,,
8.18703962046901E+017,Carmo Residence - São Francisco Studio w/ balcony,499340115,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1477307,-8.6152901,Entire home/apt,44,3,18,2024-11-13,1.08,6,339,145240/AL,,,,,,
8.18706081222119E+017,Carmo Residence - Senhora do Carmo Estúdio,499340115,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1477307,-8.6152901,Entire home/apt,44,3,45,2024-11-03,2.51,6,365,145237/AL,,,,,,
8.26702410383917E+017,Ocean Front Stylish 4-bed w/ Terrace & Parking,501047350,Ana,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17634,-8.68926,Entire home/apt,149,1,43,2024-11-16,1.98,1,338,135362/AL,,,,,,
8.2673845438062E+017,Quarto 01 | TV | Varanda.,500225058,Hostel Real,PORTO,Bonfim,41.1449,-8.59786,Private room,20,5,35,2024-11-30,1.59,10,26,118457/AL,,,,,,
8.26784669497586E+017,ORM São Lázaro Apartment,19887538,Oporto Rental Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1456571,-8.6034613,Entire home/apt,68,2,5,2024-10-06,0.23,50,360,128731/AL,,,,,,
8.27398011561975E+017,Quarto 04 | TV | Varanda.,500225058,Hostel Real,PORTO,Bonfim,41.14665,-8.59747,Private room,22,5,29,2024-10-28,1.39,10,30,118457/AL,,,,,,
8.274095522172E+017,Clérigos- Casa do Largo -Parking,194915090,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1469912,-8.6173838,Entire home/apt,209,3,13,2024-12-08,2.69,7,103,155469/AL,,,,,,
8.27497110200147E+017,Povoa Center beach Apartment,501209715,Manuel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3826654,-8.762876,Entire home/apt,63,2,1,2024-08-18,0.25,1,105,134120/AL,,,,,,
8.27695569938787E+017,Downtown Stylish Apartment With Garage,452918929,Vacationy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15374,-8.6167,Entire home/apt,58,1,28,2024-10-09,1.35,80,257,53385/AL,,,,,,
8.27716589725489E+017,Grand Botanic Garden Apartment,452918929,Vacationy,PORTO,Lordelo do Ouro e Massarelos,41.15455,-8.64284,Entire home/apt,100,1,18,2024-12-10,0.88,80,309,133404/AL,,,,,,
8.28072774371419E+017,Conforto em frente ao mar,501324783,Pedro,VILA DO CONDE,Vila do Conde,41.36,-8.75745,Entire home/apt,140,5,9,2024-09-14,0.53,1,167,Exempt,,,,,,
8.28178443328204E+017,"Saferent • Flora Apartments, Studio 1 w/ Patio",71506208,Carolina,PORTO,Lordelo do Ouro e Massarelos,41.1471972,-8.6309716,Entire home/apt,36,1,52,2024-11-23,2.47,51,356,120694/AL,,,,,,
